like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-9.48,1.843,4320.0,401.8,28.05,-1.492,0.0
-5.562,2.031,5932.0,1088.0,7.832,-2.191,1.0
-5.29,2.139,5656.0,1201.0,6.316,-1.621,2.0
-4.906,2.684,4390.0,1380.0,13.04,-0.3738,3.0
-6.3,1.911,4060.0,1385.0,14.516,-7.582,4.0
-9.89,1.055,4108.0,338.2,16.88,-1.932,0.0
-9.51,2.123,3682.0,979.0,37.34,-2.049,1.0
-5.21,2.21,5300.0,995.5,9.55,-4.523,2.0
-9.664,1.413,4164.0,348.2,27.06,-9.16,3.0
-6.19,1.8545,4640.0,845.0,1.645,-3.344,4.0
-6.945,2.824,5924.0,818.0,25.2,-1.098,0.0
-7.82,2.475,5744.0,1022.5,36.1,-9.57,1.0
-10.22,1.552,3212.0,381.2,37.75,-9.97,2.0
-8.06,2.445,5828.0,1383.0,28.19,-0.525,3.0
-6.36,2.818,5450.0,981.0,24.75,-3.93,4.0
-8.67,1.123,4884.0,524.5,6.72,-6.97,0.0
-5.96,2.29,3208.0,658.5,12.88,-4.33,1.0
-4.94,2.695,3824.0,709.5,4.8,-3.422,2.0
-8.01,2.082,4776.0,646.5,27.27,-8.305,3.0
-6.58,2.297,5132.0,866.0,20.75,-5.48,4.0
-8.47,1.152,3530.0,847.0,1.563,-1.019,0.0
-8.234,1.409,4190.0,925.0,17.0,-7.332,1.0
-9.69,1.841,5150.0,863.0,32.84,-0.772,2.0
-9.125,1.654,4030.0,351.2,25.77,-8.234,3.0
-9.766,1.496,5110.0,575.5,31.11,-6.03,4.0
-6.98,1.646,3918.0,904.0,10.59,-3.947,0.0
-7.7,2.416,5292.0,654.0,27.48,-4.484,1.0
-7.082,1.73,4700.0,328.8,7.793,-1.997,2.0
-9.9,1.556,4950.0,671.0,30.61,-2.244,3.0
-10.12,1.122,4172.0,833.5,27.98,-8.14,4.0
-10.83,1.334,3922.0,655.5,38.2,-1.875,0.0
-5.6,2.402,5024.0,795.0,15.26,-3.004,1.0
-6.605,1.662,3900.0,1165.0,2.965,-4.1,2.0
-5.973,1.86,4640.0,1364.0,3.404,-7.195,3.0
-4.75,2.78,5460.0,918.5,13.02,-0.828,4.0
-7.207,2.867,3700.0,1149.0,28.83,-2.68,0.0
-6.36,1.817,3498.0,1353.0,11.195,-4.582,1.0
-8.8,1.455,4144.0,1272.0,21.53,-3.957,2.0
-5.492,2.629,3282.0,740.5,16.6,-6.82,3.0
-8.86,1.028,4656.0,693.5,2.008,-6.605,4.0
-8.695,2.186,3494.0,1066.0,32.6,-4.184,0.0
-4.727,2.715,5210.0,861.0,13.83,-3.896,1.0
-6.965,1.543,5360.0,1105.0,9.05,-7.12,2.0
-7.758,2.969,5964.0,920.0,38.7,-5.67,3.0
-7.914,2.38,5004.0,697.0,31.64,-7.816,4.0
-5.96,2.717,5550.0,1260.0,25.39,-9.734,0.0
-7.125,2.078,4644.0,1386.0,20.25,-2.758,1.0
-10.02,1.33,5660.0,711.0,27.7,-2.135,2.0
-8.95,2.066,4150.0,744.0,33.5,-5.54,3.0
-9.72,1.193,5416.0,713.0,24.52,-7.008,4.0
-9.78,1.972,5748.0,455.8,35.53,-1.466,0.0
-9.24,1.703,3692.0,870.5,30.06,-5.895,1.0
-5.062,2.404,4330.0,1403.0,14.14,-7.71,2.0
-6.426,1.775,4276.0,942.0,8.88,-3.643,3.0
-7.082,2.219,4932.0,586.0,21.3,-5.664,4.0
-8.72,1.565,3196.0,334.0,18.61,-9.734,0.0
-8.42,1.204,3952.0,1233.0,12.76,-4.574,1.0
-8.53,2.145,3460.0,590.5,25.3,-2.14,2.0
-9.195,2.445,5816.0,974.5,37.62,-0.5264,3.0
-5.56,2.143,5852.0,612.5,3.953,-1.008,4.0
-8.45,2.29,3228.0,1314.0,32.34,-4.05,0.0
-5.86,2.916,3162.0,1311.0,19.94,-0.669,1.0
-7.926,2.412,3104.0,969.5,25.28,-0.7935,2.0
-9.445,1.592,5116.0,494.8,27.36,-4.152,3.0
-5.59,2.285,3406.0,925.0,14.34,-9.11,4.0
-9.49,1.355,3688.0,1027.0,25.4,-5.36,0.0
-5.902,2.826,4824.0,634.5,22.86,-7.445,1.0
-5.277,2.496,5250.0,1356.0,14.14,-0.647,2.0
-9.734,1.346,3256.0,585.0,23.8,-4.805,3.0
-7.582,2.738,3898.0,1411.0,37.22,-8.54,4.0
-8.06,2.268,3662.0,1066.0,33.7,-9.73,0.0
-7.86,1.28,3870.0,1500.0,9.516,-7.5,1.0
-5.68,2.754,5228.0,1098.0,22.31,-6.773,2.0
-7.973,1.451,4048.0,388.2,9.68,-7.37,3.0
-5.207,2.549,5196.0,799.0,14.26,-2.076,4.0
-4.547,2.809,4082.0,944.0,12.914,-9.33,0.0
-8.96,2.375,3584.0,748.5,38.88,-5.78,1.0
-5.312,2.129,4656.0,1328.0,8.195,-4.457,2.0
-7.098,2.002,3246.0,435.2,11.99,-0.2974,3.0
-6.105,1.929,5616.0,592.0,6.156,-1.141,4.0
-5.72,2.367,3534.0,523.5,2.36,-5.473,0.0
-8.78,1.063,4436.0,732.5,7.758,-8.75,1.0
-6.83,2.06,5510.0,1185.0,18.94,-3.656,2.0
-10.56,1.428,5556.0,1468.0,38.44,-1.132,3.0
-7.254,2.746,3610.0,514.0,26.73,-5.99,4.0
-7.715,1.884,3140.0,1435.0,22.02,-5.707,0.0
-10.29,1.266,3708.0,352.5,23.97,-0.801,1.0
-10.21,1.073,4480.0,915.0,26.11,-4.98,2.0
-9.66,1.737,5764.0,1087.0,30.95,-0.3767,3.0
-7.11,1.817,4196.0,1287.0,16.3,-2.498,4.0
-6.203,1.829,4456.0,918.0,4.562,-1.75,0.0
-4.984,2.936,4310.0,1357.0,15.555,-0.259,1.0
-9.72,1.322,4964.0,563.0,27.64,-8.39,2.0
-5.637,2.13,3444.0,973.5,11.02,-7.836,3.0
-7.746,1.675,4292.0,1345.0,18.39,-3.615,4.0
-8.16,2.512,4544.0,1465.0,39.75,-8.586,0.0
-4.777,2.705,5270.0,818.5,6.656,-9.93,1.0
-6.0,2.873,4896.0,1297.0,27.2,-9.14,2.0
-8.55,2.395,4550.0,559.5,37.47,-8.59,3.0
-9.7,1.921,3998.0,866.5,37.84,-3.47,4.0
-10.766,1.066,3700.0,757.0,29.4,-1.766,0.0
-8.3,1.329,3992.0,1136.0,14.68,-3.12,1.0
-7.266,1.511,3324.0,967.5,4.043,-0.9077,2.0
-6.766,1.58,4236.0,1409.0,4.566,-4.883,3.0
-7.008,1.687,4530.0,460.5,5.207,-3.7,4.0
-7.074,2.45,4550.0,1334.0,28.19,-8.1,0.0
-6.85,1.948,3356.0,354.2,5.52,-1.07,1.0
-4.64,2.8,4356.0,988.0,6.97,-4.754,2.0
