like1,parLUE_max,parVPD_max,parVPD_min,parT_max,parT_min,chain
-5.676,1.637,4676.0,427.8,15.31,-0.526,0.0
-5.438,2.412,5516.0,439.0,21.34,-0.2632,1.0
-4.438,2.299,4412.0,1104.0,7.57,-3.695,2.0
-4.75,2.357,3178.0,545.0,14.15,-8.125,3.0
-5.168,2.846,3766.0,752.0,25.97,-4.08,4.0
-6.07,1.048,5550.0,928.0,19.3,-6.55,0.0
-5.78,1.751,5748.0,652.5,33.3,-9.28,1.0
-5.184,1.303,3738.0,984.5,7.28,-3.13,2.0
-4.598,2.443,5650.0,916.5,4.68,-4.74,3.0
-4.17,1.797,4916.0,1117.0,0.3992,-4.504,4.0
-4.727,2.441,4324.0,848.5,13.734,-1.204,0.0
-4.37,2.09,4636.0,1453.0,2.82,-4.56,1.0
-6.812,1.123,3174.0,713.0,26.25,-5.305,2.0
-6.145,1.852,5676.0,1216.0,38.16,-4.426,3.0
-6.11,1.405,4916.0,515.5,28.92,-9.516,4.0
-5.773,2.69,5300.0,1325.0,33.03,-0.2607,0.0
-5.914,1.474,3298.0,547.0,12.57,-0.9106,1.0
-6.156,1.528,3610.0,743.0,28.48,-8.51,2.0
-5.652,2.662,3730.0,868.5,36.3,-5.656,3.0
-5.293,1.704,5876.0,798.0,23.22,-8.0,4.0
-5.242,2.832,3976.0,1066.0,34.72,-6.043,0.0
-4.895,2.766,4450.0,1311.0,18.2,-0.2256,1.0
-4.855,2.732,5436.0,1352.0,28.38,-4.4,2.0
-5.086,2.328,4132.0,707.5,25.7,-7.902,3.0
-6.176,1.821,4824.0,998.0,27.89,-1.062,4.0
-5.62,2.656,4296.0,833.0,39.75,-6.3,0.0
-4.57,2.549,3798.0,402.8,5.668,-2.8,1.0
-4.47,1.6045,5212.0,1407.0,13.055,-8.13,2.0
-5.46,2.889,5024.0,1339.0,38.4,-3.408,3.0
-6.023,2.924,3042.0,327.5,38.47,-7.145,4.0
-5.242,2.637,5024.0,1422.0,6.39,-0.9146,0.0
-5.664,2.178,4620.0,1060.0,36.44,-6.97,1.0
-5.1,2.629,4070.0,1280.0,3.787,-6.695,2.0
-6.68,1.623,3542.0,374.5,37.22,-6.54,3.0
-4.617,1.244,5532.0,1122.0,5.336,-8.66,4.0
-5.152,2.01,5916.0,1183.0,26.97,-6.953,0.0
-4.496,2.893,5070.0,353.5,19.5,-4.5,1.0
-5.188,1.377,5716.0,1424.0,13.38,-2.332,2.0
-5.426,1.777,5520.0,1467.0,23.86,-4.188,3.0
-4.844,2.06,4970.0,764.0,16.73,-3.736,4.0
-4.42,2.592,4764.0,439.5,15.02,-4.29,0.0
-5.043,2.488,5630.0,709.0,19.48,-0.828,1.0
-4.7,1.517,5290.0,402.5,5.082,-3.049,2.0
-4.914,2.953,3256.0,946.5,23.45,-5.375,3.0
-4.883,2.842,4936.0,1002.5,8.94,-5.504,4.0
-6.83,1.166,3944.0,662.0,39.84,-9.26,0.0
-5.902,1.627,3552.0,1366.0,28.97,-7.312,1.0
-6.047,2.834,5616.0,436.8,36.53,-0.5107,2.0
-4.49,1.527,5136.0,578.0,5.016,-6.023,3.0
-4.875,1.234,3672.0,1470.0,8.414,-9.78,4.0
-5.746,2.791,4576.0,558.5,31.58,-1.764,0.0
-5.14,1.897,3902.0,361.2,16.45,-7.312,1.0
-4.527,1.973,3170.0,1311.0,3.8,-5.805,2.0
-7.227,1.024,3718.0,1471.0,38.22,-0.4263,3.0
-5.477,2.443,4800.0,375.2,28.88,-5.035,4.0
-5.824,1.967,5916.0,666.0,35.75,-7.07,0.0
-5.18,1.489,5176.0,957.0,16.47,-6.344,1.0
-6.4,1.571,4940.0,577.0,30.98,-3.816,2.0
-5.02,1.379,4140.0,343.0,1.039,-3.107,3.0
-6.28,2.258,3914.0,710.0,36.56,-2.848,4.0
-6.062,2.453,3016.0,556.0,26.31,-2.889,0.0
-6.105,1.216,3678.0,463.2,13.086,-1.84,1.0
